"ELCODE","G_RANK","ELEMENT_SUBNATIONAL_ID","SNAME","SCOMNAME","S_RANK","EO_TRACK_STATUS_DESC"
"PDHYD0E050","G3","8703.0","Romanzoffia thompsonii","Thompson mistmaiden","S3","Track all extant and selected historical EOs"
"PPOPH010K0","G3G4","9385.0","Botrychium montanum","Mountain grape-fern","S2","Track all extant and selected historical EOs"
"PMLIL0D0K0","G3","9240.0","Calochortus howellii","Howell's mariposa-lily","S2","Track all extant and selected historical EOs"
"PDFAB250J0","G3G4","13885.0","Lathyrus littoralis","Beach peavine","SNR","Track all extant and selected historical EOs"
"PDRAN0B181","G2T2","8872.0","Delphinium nuttallii","Nuttall's larkspur","S1","Track all extant and selected historical EOs"
"PDFAB400T0","G3","8637.0","Trifolium douglasii","Douglas clover","S2","Track all extant and selected historical EOs"
"PDBRA22050","G5","8459.0","Physaria chambersii","Chambers' bladder-pod","S2","Track all extant and selected historical EOs"
"PDCAM0A010","G3","8490.0","Howellia aquatilis","Howellia","S1","Track all extant and selected historical EOs"
"PMCYP0Q1G0","G5","9184.0","Schoenoplectus subterminalis","Water clubrush","S2","Track all extant and selected historical EOs"
"PDCAR060R0","G5","13866.0","Cerastium beeringianum","Bering mouse-ear chickweed","SNR","Track all extant and selected historical EOs"
"PDRAN0M010","G5","8889.0","Thalictrum alpinum","Alpine meadow-rue","S2","Track all extant and selected historical EOs"
"PDAPI0P040","G4","418168.0","Conioselinum scopulorum","Rocky Mountain hemlock parsley","SNR","Track all extant and selected historical EOs"
"PDLAM03030","G3G4","8704.0","Agastache cusickii","Cusick's giant-hyssop","S2","Track all extant and selected historical EOs"
"PDMAL110H0","G2G3","8741.0","Sidalcea nelsoniana","Nelson's sidalcea","S2","Track all extant and selected historical EOs"
"PDBOR0A2W0","G4","8388.0","Cryptantha simulans","Pine woods cryptantha","S2","Track all extant and selected historical EOs"
"PDAST660E0","G5","8327.0","Malacothrix sonchoides","Sow-thistle desert-dandelion","S1","Track all extant and selected historical EOs"
"NFFUN85010","G2","9948.0","Destuntzia fusca","Fungus","SH","Track all extant and selected historical EOs"
"NFFUN86010","G2","9951.0","Destuntzia rubra","Fungus","SH","Track all extant and selected historical EOs"
"NFFUN89010","G2G3","9971.0","Elaphomyces subviscidus","Fungus","S1","Track all extant and selected historical EOs"
"NFFUN2V010","G4G5","10053.0","Helvella elastica","Flexible helvella","S2","Track all extant and selected historical EOs"
"NFFUN4T010","G2","10259.0","Pseudaleuria quinaultiana","Fungus","S2","Track all extant and selected historical EOs"
"NFFUN6L010","G3","12948.0","Sedecula pulvinata","Fungus","S2","Track all extant and selected historical EOs"
"NFFUN6M010","G4","10588.0","Sowerbyella rhenana","Stalked orange peel fungus","S2S3","Track all extant and selected historical EOs"
"NFFUN6U010","G2G3","10606.0","Tricholomopsis fulvescens","Fungus","SX","Track all extant and selected historical EOs"
"NFFUN3Z010","G3","10187.0","Otidea smithii","Fungus","S2","Track all extant and selected historical EOs"
"PDAST8H2G0","G4","8346.0","Packera porteri","Porter's butterweed","SH","Track all extant and selected historical EOs"
"NFSM000001","G3?","9754.0","Aleurodiscus farlowii","Fungus","S1?","Track all extant and selected historical EOs"
"NFNHP00001","G3","9765.0","Albatrellus avellaneus","Fungus","S1S2","Track all extant and selected historical EOs"
"NFNHP00019","G3","9878.0","Chroogomphus loculatus","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000025","G3G4","9881.0","Chrysomphalina grossula","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000038","G3G4","9912.0","Cortinarius boulderensis","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000039","G3G4","9916.0","Cortinarius cyanites","Fungus","S1S2","Track all extant and selected historical EOs"
"NFFUN53010","G3","9872.0","Choiromyces alveolatus","Fungus","S2","Track all extant and selected historical EOs"
"NFFUN54010","G4G5","9875.0","Choiromyces venosus","Fungus","S1","Track all extant and selected historical EOs"
"NFFUN88010","G3G4","9954.0","Elaphomyces anthracinus","Fungus","S1","Track all extant and selected historical EOs"
"NFFUN2W010","G3","10063.0","Hydnotrya inordinata","Fungus","S3","Track all extant and selected historical EOs"
"NFFUN2X010","G1","420136.0","Hydnotrya subnix","Fungus","SNR","Track all extant and selected historical EOs"
"NFFUN6V010","G3","10609.0","Tuber asa","Fungus","S2","Track all extant and selected historical EOs"
"NFFUN6W010","G2","10619.0","Tuber pacificum","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000053","G2","9945.0","Cortinarius humboldtensis","Fungus","SH","Track all extant and selected historical EOs"
"NFSM000108","G3G4","10166.0","Mythicomyces corneipes","Fungus","S1S2","Track all extant and selected historical EOs"
"NFPOL09020","G5","365685.0","Neolentinus adhaerens","Sticky sawgill","S1","Track all extant and selected historical EOs"
"NFSM000119","G2G3","10198.0","Phaeocollybia dissiliens","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000121","G2","10201.0","Phaeocollybia gregaria","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000123","G3","10207.0","Phaeocollybia olivacea","Fungus","S2S3","Track all extant and selected historical EOs"
"NFSM000127","G3","10216.0","Phaeocollybia pseudofestiva","Fungus","S2S3","Track all extant and selected historical EOs"
"NFFUN3C010","G5","10081.0","Hypomyces luteovirens","Yellow green hypomyces","S2","Track all extant and selected historical EOs"
"NBHEP1Q040","G2G4Q","9717.0","Kurzia makinoana","Liverwort","S1","Track all extant and selected historical EOs"
"NFFUN4V010","G3","10268.0","Ramaria amyloidea","Fungus","S3","Track all extant and selected historical EOs"
"NFFUN5E010","G4","10284.0","Ramaria gelatiniaurantia","Fungus","S2","Track all extant and selected historical EOs"
"NFFUN5F010","G4G5","10333.0","Ramaria gracilis","Fungus","S1","Track all extant and selected historical EOs"
"NFFUN5H010","G3","10336.0","Ramaria largentii","Fungus","S3","Track all extant and selected historical EOs"
"NFFUN5K010","G3","10339.0","Ramaria maculatipes","Fungus","S3","Track all extant and selected historical EOs"
"NFFUN5L010","G2","10342.0","Ramaria rainierensis","Fungus","S1","Track all extant and selected historical EOs"
"NFFUN5N010","G2G3","10348.0","Ramaria rubribrunnescens","Fungus","S2","Track all extant and selected historical EOs"
"PDAPI1B2H0","G2","8221.0","Lomatium ochocense","Ochoco lomatium","S2","Track all extant and selected historical EOs"
"PDPRI030L0","G2","8857.0","Dodecatheon austrofrigidum","Frigid shootingstar","S2","Track all extant and selected historical EOs"
"PDPLM0C110","G1","9513.0","Navarretia willamettensis","Willamette navarretia","S1","Track all extant and selected historical EOs"
"PDAPI0U0H0","G4","8189.0","Cymopterus longipes var. ibapensis","Ibapah wavewing","S2?","Track all extant and selected historical EOs"
"PDFAB2B0J2","G5T1","8611.0","Lupinus lepidus var. ashlandensis","Mt. Ashland lupine","S1","Track all extant and selected historical EOs"
"PDFAB2B193","G1T1","8617.0","Lupinus lepidus var. cusickii","Cusick's lupine","S1","Track all extant and selected historical EOs"
"NFNHP00010","G3","9789.0","Amanita novinupta","New bride blusher","S1","Track all extant and selected historical EOs"
"NFNHP00012","G5","9804.0","Arrhenia lobata","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00013","G2?","9810.0","Balsamia alba","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00016","G4","9854.0","Bryoglossum gracile","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000019","G3G4","9863.0","Catathelasma ventricosum","Fungus","S2","Track all extant and selected historical EOs"
"NFNHP00017","G2?","9866.0","Cazia flexiascus","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000021","G5","9869.0","Chamonixia caespitosa","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000029","G3?","9887.0","Clavariadelphus subfastigiatus","Fungus","S2","Track all extant and selected historical EOs"
"NFNHP00018","G4","9893.0","Climacocystis borealis","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000032","G3G4Q","9896.0","Clitocybe senilis","Fungus","S1?","Track all extant and selected historical EOs"
"NFSM000033","G3G4","9899.0","Clitocybe subditopoda","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000037","G3?","9909.0","Cortinarius barlowensis","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000040","G3G4Q","9920.0","Cortinarius depauperatus","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000410","G3","9923.0","Cortinarius magnivelatus","Fungus","S3","Track all extant and selected historical EOs"
"NFSM000046","G3G4","9926.0","Cortinarius valgus","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00021","G3?","9960.0","Elaphomyces asperulus","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000060","G2G3","9975.0","Endogone oregonensis","Fungus","S2","Track all extant and selected historical EOs"
"NF000FEAU4","G2","9978.0","Fevansia aurantiaca","Fungus","S2","Track all extant and selected historical EOs"
"NFNHP00024","G1","9981.0","Galerina fuscobrunnea","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00025","G3?","9984.0","Gamundia leucophylla","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000068","GH","9987.0","Gastroboletus imbellus","Fungus","SH","Track all extant and selected historical EOs"
"NFSM000075","G5?","9996.0","Gautieria magnicellaris","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000076","G4G5","9999.0","Gautieria otthii","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00026","G2?","10006.0","Genea compacta","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00027","G2?","10009.0","Glomus pubescens","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000078","G3G5","10013.0","Glomus radiatum","Fungus","S1?","Track all extant and selected historical EOs"
"NFNHP00029","G1","10038.0","Hebeloma occidentale","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00031","G1","10044.0","Hebeloma parcivelum","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00032","G1","10047.0","Hebeloma pungens","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00034","G2?","10060.0","Hemimycena pseudocrispula","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00035","G3","10066.0","Hydnotrya michaelis","Michael's fold truffle","S1","Track all extant and selected historical EOs"
"NFSM000091","G3","10069.0","Hydropus marginellus","Fungus","S2","Track all extant and selected historical EOs"
"NFNHP00036","G1","10072.0","Hygrophorus albicarneus","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00037","G1","10075.0","Hygrophorus albiflavus","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00043","G2","10105.0","Leucogaster odoratus","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00044","GH","10108.0","Lyophyllum acutipes","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00045","GH","10111.0","Lyophyllum chamaeleon","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00046","GH","10114.0","Lyophyllum conoideospermum","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00047","GH","10117.0","Lyophyllum furfurellum","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00048","G2G3","10121.0","Lyophyllum gracile","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00049","GH","10124.0","Lyophyllum lubricum","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00050","GH","10127.0","Lyophyllum pallidum","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00051","GH","10130.0","Lyophyllum piceum","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00052","GH","10133.0","Lyophyllum solidipes","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00054","G1","10154.0","Mycena gaultheri","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000104","G2G3","10157.0","Mycena hudsoniana","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000107","G3G4","10163.0","Mycena tenax","Fungus","S2","Track all extant and selected historical EOs"
"NFNHP00055","GNRT1","10169.0","Nolanea edulis var. concentrica","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000112","G2?","10175.0","Octaviania cyanescens","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000113","GH","10178.0","Octaviania macrospora","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00057","G1","10181.0","Omphalina isabellina","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00058","G2?","10204.0","Phaeocollybia lilacifolia","Fungus","S1S2","Track all extant and selected historical EOs"
"NFNHP00059","G2","10219.0","Phaeocollybia radicata","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00061","GH","10243.0","Psathyrella gruberi","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00062","GH","10246.0","Psathyrella oregonensis","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00063","GH","10249.0","Psathyrella quercicola","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00064","GH","10253.0","Psathyrella subcaespitosa","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00065","G2G4","10256.0","Psathyrella wapinitaensis","Fungus","SH","Track all extant and selected historical EOs"
"NFSM000146","G3","10281.0","Ramaria coulterae","Fungus","S2S3","Track all extant and selected historical EOs"
"NLTESOR001","G1","10303.0","Hypotrachyna riparia","Lichen","S1","Track all extant and selected historical EOs"
"NLLEC3B070","G4","10315.0","Pseudocyphellaria mallota","Lichen","S3","Track all extant and selected historical EOs"
"NFSM000155","G3G4T3","10345.0","Ramaria rubella var. blanda","Fungus (forma blanda)","S2?","Track all extant and selected historical EOs"
"NFSM000160","GNRT2","10351.0","Ramaria spinulosa var. diminutiva","Fungus","SNR","Track all extant and selected historical EOs"
"NFSM000162","G5","10354.0","Ramaria suecica","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000163","G3","10358.0","Ramaria thiersii","Fungus","S2","Track all extant and selected historical EOs"
"NFNHP00069","G1G2","10370.0","Rhizopogon brunneifibrillosus","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000167","G2G3","10374.0","Rhizopogon brunneiniger","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000168","G1G2","10377.0","Rhizopogon chamaleontinus","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000169","G2G3","10383.0","Rhizopogon ellipsosporus","Fungus","S2","Track all extant and selected historical EOs"
"NFSM000171","G2G3","10386.0","Rhizopogon exiguus","Fungus","S2","Track all extant and selected historical EOs"
